,timestamp_start,timestamp_stop,start_y,start_x,stop_y,stop_x
47,2016-11-07 06:19:05,2016-11-07 06:33:26,5329581.94937203,685796.715849362,5334768.80799827,685011.679154938
48,2016-11-07 06:19:17,2016-11-07 06:24:14,5348606.83064858,682372.233331887,5349501.29070097,679464.527871823
49,2016-11-07 06:19:32,2016-11-07 06:53:14,5336920.68134644,691573.451624035,5359324.27235662,706761.391121815
50,2016-11-07 06:19:38,2016-11-07 06:27:20,5336938.55169486,690564.152595725,5335195.50761433,690371.525921276
51,2016-11-07 06:20:14,2016-11-07 06:39:56,5333759.87068941,693084.785283636,5331877.03957057,693180.608078525
52,2016-11-07 06:20:35,2016-11-07 06:31:35,5331727.64624474,692050.484629849,5334958.13124463,690339.732969806
53,2016-11-07 06:20:35,2016-11-07 06:59:11,5333836.14577196,690389.49669627,5358821.83783028,706667.259543235
54,2016-11-07 06:21:50,2016-11-07 06:37:38,5336527.51540419,691621.466876983,5335160.93040472,690339.195101446
55,2016-11-07 06:22:50,2016-11-07 06:39:08,5331982.35050371,684150.685788906,5330206.34530624,687951.508302895
56,2016-11-07 06:22:56,2016-11-07 06:38:32,5337096.85499431,694750.123228903,5338875.33269664,693126.635750083
57,2016-11-07 06:24:01,2016-11-07 06:41:50,5334384.63329604,681754.926078997,5335319.40749147,686214.995232978
58,2016-11-07 06:24:26,2016-11-07 06:58:44,5336564.5491048,690453.783772624,5359516.2565334,706686.492107111
59,2016-11-07 06:24:41,2016-11-07 06:38:23,5330512.95381106,688520.176859354,5334884.75142654,690338.538883925
60,2016-11-07 06:24:47,2016-11-07 06:37:11,5334241.24604781,691837.04608783,5334989.16685544,690320.064820992
61,2016-11-07 06:25:41,2016-11-07 06:53:44,5339915.24960496,686465.803464377,5359326.72081261,706729.159108847
62,2016-11-07 06:25:41,2016-11-07 07:02:17,5339263.64629414,695306.27534762,5359528.50819967,706699.626899136
63,2016-11-07 06:26:02,2016-11-07 06:31:17,5333672.99007212,690111.848181363,5335167.38962665,690370.037912137
64,2016-11-07 06:26:48,2016-11-07 06:45:02,5329392.33116272,699569.47158991,5333793.48611634,693757.724512075
65,2016-11-07 06:27:22,2016-11-07 06:39:23,5335787.22206819,687425.811100852,5335164.88057264,690349.062723507
66,2016-11-07 06:27:44,2016-11-07 07:06:56,5333388.77988715,689869.268109008,5359515.76260668,706672.929089837
67,2016-11-07 06:28:20,2016-11-07 07:04:23,5333444.96422625,691825.254011883,5359522.58329075,706711.009284388
68,2016-11-07 06:28:29,2016-11-07 06:59:23,5328125.66178196,686619.314925706,5337632.37176737,688222.413120063
69,2016-11-07 06:28:44,2016-11-07 06:42:29,5336050.56480658,689673.076237038,5335159.57486639,690352.875359939
70,2016-11-07 06:28:47,2016-11-07 07:06:05,5336859.55119486,683727.048999267,5359543.80021548,706671.908070998
71,2016-11-07 06:28:50,2016-11-07 06:41:14,5337679.36535477,691516.976493407,5338869.81917824,693124.248178946
72,2016-11-07 06:29:11,2016-11-07 06:37:53,5333074.12085975,690671.894790369,5334966.35675261,690342.034825165
73,2016-11-07 06:29:14,2016-11-07 06:44:44,5334071.13640198,687000.367178452,5335239.16663641,689750.896827338
74,2016-11-07 06:30:05,2016-11-07 07:14:53,5332622.87096407,691312.762897979,5359337.38875803,706748.539087526
75,2016-11-07 06:30:11,2016-11-07 06:43:26,5333487.82013291,689988.884478065,5335160.44132357,690378.904806031
76,2016-11-07 06:30:50,2016-11-07 06:42:38,5337200.42412928,690949.945411702,5335157.89193925,690356.71892444
77,2016-11-07 06:30:53,2016-11-07 07:02:59,5337529.81569839,690998.455970496,5359742.9342548,706220.878852429
78,2016-11-07 06:31:11,2016-11-07 06:57:50,5335308.12705062,693296.905080144,5359328.97982764,706741.451052989
79,2016-11-07 06:31:47,2016-11-07 06:47:35,5333570.82131044,689925.359891711,5335233.28312215,689737.305716324
80,2016-11-07 06:32:11,2016-11-07 06:40:17,5335916.4362091,693077.740831304,5335157.93223765,690357.929593632
81,2016-11-07 06:32:20,2016-11-07 06:43:17,5336089.92596979,693816.429853806,5335164.71435047,690344.068704476
82,2016-11-07 06:32:20,2016-11-07 06:49:35,5339120.18746667,685461.12615079,5334567.05494436,687822.006601199
83,2016-11-07 06:32:23,2016-11-07 07:00:23,5334016.55399822,691778.814623475,5359750.30120196,706224.232572665
84,2016-11-07 06:33:02,2016-11-07 06:40:08,5331690.85432472,692060.35988714,5331799.72417391,693143.346949787
85,2016-11-07 06:34:05,2016-11-07 07:06:08,5334999.67214628,688834.21886281,5359755.95236233,706230.213800959
86,2016-11-07 06:34:23,2016-11-07 06:45:02,5330391.50038191,687827.319397761,5333085.01642723,690890.077614486
87,2016-11-07 06:34:32,2016-11-07 06:40:50,5334639.55552538,690778.670666607,5334967.58640834,690324.570633075
88,2016-11-07 06:34:34,2016-11-07 07:09:01,5331674.87839622,694377.203433718,5359328.97982764,706741.451052989
89,2016-11-07 06:34:35,2016-11-07 06:44:08,5333635.5442222,690755.024640377,5334904.44242149,690331.671727482
90,2016-11-07 06:34:44,2016-11-07 06:54:53,5333543.47394589,686950.635926683,5334884.57426825,693329.706309473
91,2016-11-07 06:35:02,2016-11-07 07:00:44,5340991.27459517,696597.488892479,5359517.39039264,706667.890118918
92,2016-11-07 06:35:35,2016-11-07 06:56:56,5333738.4826243,697393.506759262,5335974.43895331,695768.673801873
93,2016-11-07 06:35:38,2016-11-07 07:02:17,5335287.37335746,692359.188121955,5331592.19744705,684011.807322852
94,2016-11-07 06:35:41,2016-11-07 07:25:47,5333019.99500306,698141.01166339,5359736.60318282,706221.108917051
95,2016-11-07 06:36:14,2016-11-07 06:40:35,5335931.74603447,688983.245421007,5335151.76744492,690363.13435995
96,2016-11-07 06:36:41,2016-11-07 07:14:14,5333988.83831526,694817.512244388,5359756.08927143,706233.981134934
97,2016-11-07 06:37:56,2016-11-07 06:47:23,5343930.62133306,689919.463068849,5342698.29130643,692163.186541769
98,2016-11-07 06:38:14,2016-11-07 07:11:38,5333211.09554406,692975.388096604,5359517.028209,706657.943906733
99,2016-11-07 06:38:14,2016-11-07 06:55:44,5330844.1711594,694205.411448549,5333693.19028078,693951.012073834
100,2016-11-07 06:38:41,2016-11-07 07:10:50,5330473.93240023,698147.108007774,5334968.24619962,690344.396049882
101,2016-11-07 06:38:47,2016-11-07 06:51:32,5332874.58753254,685733.399444191,5334985.26208169,690311.558911594
102,2016-11-07 06:38:53,2016-11-07 07:08:35,5336884.21603835,690645.327533921,5359529.10418705,706666.25635802
103,2016-11-07 06:39:02,2016-11-07 06:51:56,5336433.4854059,686589.468759778,5335151.60121076,690358.140329135
104,2016-11-07 06:39:08,2016-11-07 06:45:14,5336069.71431465,688966.264089062,5335170.01501435,690340.104746568
105,2016-11-07 06:39:21,2016-11-07 06:47:56,5336965.18318233,692197.783633242,5334782.04139155,693323.323419466
106,2016-11-07 06:39:26,2016-11-07 06:51:05,5334682.36859237,693722.619738675,5336789.54522779,695191.072717582
107,2016-11-07 06:40:17,2016-11-07 07:00:29,5334016.59459151,691780.025549867,5335153.49067818,690360.501466588
108,2016-11-07 06:40:22,2016-11-07 07:11:56,5336021.75752784,689486.957857012,5359714.25424038,706254.061386334
109,2016-11-07 06:40:23,2016-11-07 06:58:38,5336095.17172869,688887.262357208,5338361.13293398,692593.293154625
110,2016-11-07 06:40:26,2016-11-07 06:46:02,5331873.71312792,693189.361265676,5333736.54486285,693064.356043344
111,2016-11-07 06:41:09,2016-11-07 07:21:40,5332986.28935675,690807.587773932,5359307.62692134,706403.597458562
112,2016-11-07 06:41:38,2016-11-07 07:09:41,5342912.70454885,690863.108020141,5335162.49246302,690331.719533082
113,2016-11-07 06:41:50,2016-11-07 06:55:14,5333012.0201816,695035.688630508,5340381.75755156,692098.609671072
114,2016-11-07 06:42:29,2016-11-07 06:59:59,5331690.27968065,694936.70549048,5334492.14664947,690865.408360083
115,2016-11-07 06:42:53,2016-11-07 06:51:44,5336383.65965479,690432.545995256,5335172.36284061,690356.237246227
116,2016-11-07 06:43:01,2016-11-07 06:54:16,5333178.71108607,688938.89189808,5334963.02612794,690350.781562206
117,2016-11-07 06:43:32,2016-11-07 07:01:05,5331489.75618513,693670.477741517,5336822.36296121,695197.525532806
118,2016-11-07 06:43:56,2016-11-07 07:10:05,5337447.44926674,692295.301899078,5334037.36185002,687545.13834406
119,2016-11-07 06:44:29,2016-11-07 07:16:23,5329496.17059095,685831.797129166,5334975.27514739,690337.950348639
120,2016-11-07 06:45:35,2016-11-07 07:04:47,5334737.74608173,693164.663992565,5335708.28482036,694337.032019823
121,2016-11-07 06:45:50,2016-11-07 07:11:50,5338785.81160444,695552.165117788,5335184.58648581,690451.427576578
122,2016-11-07 06:46:47,2016-11-07 07:27:41,5335960.45320536,688069.047586154,5359333.05188827,706728.928507537
123,2016-11-07 06:47:05,2016-11-07 06:51:47,5334959.89982016,690338.462050574,5333852.323659,690766.43627678
124,2016-11-07 06:47:23,2016-11-07 07:07:23,5335681.65794867,691237.765202382,5339715.80633008,684898.674061406
125,2016-11-07 06:47:38,2016-11-07 06:58:20,5334726.39217716,689659.882839904,5336419.94238169,689508.143288123
126,2016-11-07 06:47:47,2016-11-07 06:56:50,5335583.94919784,689007.163163802,5334751.04819912,690565.106075728
127,2016-11-07 06:48:11,2016-11-07 07:00:13,5332987.70932417,690687.201829297,5334971.34011774,690328.536397302
128,2016-11-07 06:48:20,2016-11-07 06:52:26,5336353.31327096,690010.350211678,5335153.61661422,690364.284818229
129,2016-11-07 06:48:23,2016-11-07 06:57:35,5335215.53721095,696610.262012397,5335410.25653055,700626.314515807
130,2016-11-07 06:48:32,2016-11-07 06:59:08,5333243.11714603,691611.052637246,5334984.31946028,690337.649346892
131,2016-11-07 06:48:44,2016-11-07 06:58:08,5335513.86026266,690578.16844137,5334046.12336081,687536.214245922
132,2016-11-07 06:49:22,2016-11-07 07:08:01,5333337.96146963,691739.424762227,5334971.78333802,690341.854220875
133,2016-11-07 06:50:35,2016-11-07 06:59:59,5337802.70431504,692492.936331169,5334547.17207583,693125.187999082
134,2016-11-07 06:50:38,2016-11-07 07:16:44,5337910.83115112,692504.134361006,5336375.67350003,702964.15313954
135,2016-11-07 06:50:59,2016-11-07 07:03:50,5335462.31955197,696255.428275916,5336227.18077285,697037.068908052
136,2016-11-07 06:51:03,2016-11-07 07:11:29,5332980.8326057,696822.434405463,5334966.19054145,690337.040640324
137,2016-11-07 06:51:50,2016-11-07 07:34:17,5333462.61811666,696270.698912405,5359535.02472872,706679.6217194
138,2016-11-07 06:52:22,2016-11-07 06:54:16,5334165.38381372,691302.109973458,5334501.52427903,690875.095785196
139,2016-11-07 06:52:32,2016-11-07 07:02:05,5333696.47445053,691305.363615957,5334964.58818898,690343.305743932
140,2016-11-07 06:53:18,2016-11-07 07:04:59,5336355.19853345,690882.302213645,5338992.68561976,688590.60915072
141,2016-11-07 06:53:23,2016-11-07 07:07:41,5341179.5811804,694614.598709146,5339522.41743169,693545.010437127
142,2016-11-07 06:53:41,2016-11-07 07:08:26,5331982.02106332,694862.191506299,5334670.00825455,700768.970000521
143,2016-11-07 06:53:44,2016-11-07 07:41:38,5334733.21304138,687007.358464991,5359313.43292491,706712.439882354
144,2016-11-07 06:53:50,2016-11-07 07:27:02,5336401.31563304,694693.083516264,5359325.2742391,706739.171547257
145,2016-11-07 06:53:53,2016-11-07 07:07:44,5337603.94160827,692586.560065093,5334792.15891126,693327.981564058
146,2016-11-07 06:53:56,2016-11-07 07:29:35,5337134.84882175,691101.01285512,5359556.81906996,706681.242409899
147,2016-11-07 06:54:13,2016-11-07 07:04:05,5340272.80001898,691981.93578485,5340154.37364675,689056.904424768
148,2016-11-07 06:54:30,2016-11-07 07:11:26,5339914.19000904,692115.097721541,5334978.97346204,690340.251369331
149,2016-11-07 06:54:31,2016-11-07 07:22:26,5335981.42210338,690778.899347164,5359770.19886667,706223.509497307
150,2016-11-07 06:54:40,2016-11-07 07:10:28,5332384.18080933,685631.398413843,5333602.5861073,676615.047253925
151,2016-11-07 06:55:20,2016-11-07 07:14:02,5331894.65981778,685975.134377999,5335833.3917953,683066.313037506
152,2016-11-07 06:55:20,2016-11-07 07:18:11,5333294.48006947,691089.201681319,5330737.054061,696031.184752971
153,2016-11-07 06:55:29,2016-11-07 07:29:08,5335581.49376099,688932.864150539,5359324.38544479,706291.620709056
154,2016-11-07 06:55:35,2016-11-07 07:07:50,5336675.81929038,691777.805652234,5335177.16988143,690337.44259004
155,2016-11-07 06:55:50,2016-11-07 07:08:05,5336316.17760041,694053.248477222,5335153.74255302,690368.068177291
156,2016-11-07 06:55:53,2016-11-07 07:14:53,5339605.07238247,684217.76348983,5335987.40195713,683125.904684938
157,2016-11-07 06:55:59,2016-11-07 07:42:59,5334455.70726044,694194.581980994,5359528.19535527,706691.037007436
158,2016-11-07 06:56:20,2016-11-07 07:32:17,5343373.50601972,689503.076051867,5331821.45067873,693170.052958551
159,2016-11-07 06:56:35,2016-11-07 07:42:49,5335544.34549789,687308.343610309,5359327.06664302,706738.65354373
160,2016-11-07 06:56:38,2016-11-07 07:23:38,5337578.4104998,691665.591807473,5359517.92821241,706682.658729808
161,2016-11-07 06:57:14,2016-11-07 07:32:02,5341046.60591702,689968.417522977,5359513.95373374,706672.994961699
162,2016-11-07 06:57:20,2016-11-07 07:15:50,5337474.83830998,691384.957717557,5335168.78541085,690357.568332858
163,2016-11-07 06:57:25,2016-11-07 07:43:17,5333499.48709071,690339.929942049,5359534.84362399,706674.648628486
164,2016-11-07 06:57:44,2016-11-07 07:06:35,5334295.08810388,691903.579725225,5334986.9903647,690309.07730191
165,2016-11-07 06:58:14,2016-11-07 07:08:43,5332435.112964,691573.535404314,5334974.46641582,690340.855887534
166,2016-11-07 06:58:20,2016-11-07 07:16:56,5339888.07997519,691039.968196686,5332105.42752906,695374.623672397
167,2016-11-07 06:58:38,2016-11-07 07:23:35,5333363.99176203,696378.357923478,5335156.16367809,690359.200480597
168,2016-11-07 06:58:41,2016-11-07 07:25:53,5340290.55126954,693607.07693845,5334648.95712397,688824.586973783
169,2016-11-07 06:59:05,2016-11-07 07:18:44,5333832.98655592,693051.251376288,5334956.20150656,690336.161019967
170,2016-11-07 06:59:26,2016-11-07 07:12:35,5337197.98869311,692550.564243841,5335157.72571055,690351.724899125
171,2016-11-07 06:59:32,2016-11-07 07:14:58,5337304.10803156,681859.446831947,5338626.22234029,686001.913589017
172,2016-11-07 06:59:50,2016-11-07 07:08:05,5336670.80552951,690354.671076499,5335159.74109614,690357.869383665
173,2016-11-07 07:00:56,2016-11-07 07:19:53,5341130.94449804,689482.071670426,5345518.33041649,683661.60383847
174,2016-11-07 07:00:58,2016-11-07 07:39:47,5338036.95326758,683908.742948108,5359535.47476516,706691.979089497
175,2016-11-07 07:01:50,2016-11-07 07:18:08,5334812.83733238,690245.328939958,5335222.30943814,689734.03383731
176,2016-11-07 07:02:08,2016-11-07 07:08:05,5337793.60020601,688086.875436814,5336640.81277624,686644.645788846
177,2016-11-07 07:02:11,2016-11-07 07:08:32,5336334.06677758,689894.358283983,5335085.64960731,690987.109292407
178,2016-11-07 07:02:17,2016-11-07 07:17:29,5334846.86068081,690451.462765291,5333962.26802129,692884.286877897
179,2016-11-07 07:03:32,2016-11-07 07:08:17,5339172.92284218,690257.706611181,5338971.11388934,689225.071190861
180,2016-11-07 07:03:37,2016-11-07 07:41:53,5334601.35040692,691640.11553364,5343470.28602256,684024.974269841
181,2016-11-07 07:05:14,2016-11-07 08:12:59,5331093.51193299,689431.317560342,5359529.0547978,706664.900063218
182,2016-11-07 07:05:17,2016-11-07 07:41:23,5334033.98752572,691542.442373451,5359137.88418904,706318.16839916
183,2016-11-07 07:05:56,2016-11-07 07:21:02,5338008.54668398,690285.435636349,5335150.03918643,690365.615920685
184,2016-11-07 07:05:59,2016-11-07 07:13:05,5338014.89846274,692609.810545991,5337720.27685132,692572.644329438
185,2016-11-07 07:06:08,2016-11-07 07:44:02,5328679.39287219,687965.512127997,5334969.92914924,690340.55237468
186,2016-11-07 07:06:41,2016-11-07 07:22:53,5336549.83986684,691504.088204137,5332944.3645034,691341.725699935
187,2016-11-07 07:06:43,2016-11-07 07:15:08,5335689.3389566,688496.966444923,5335149.44543335,690510.926230422
188,2016-11-07 07:06:53,2016-11-07 07:25:35,5336320.98066232,688706.220387903,5335153.53601478,690361.863470503
189,2016-11-07 07:06:53,2016-11-07 07:28:35,5334017.3875537,695150.390099248,5334295.78827314,691438.063092096
190,2016-11-07 07:06:56,2016-11-07 07:43:29,5334753.36908375,690417.303847961,5342641.87987416,682814.775746505
191,2016-11-07 07:06:59,2016-11-07 07:56:47,5331969.02411917,694852.78010316,5335370.266234,682541.42568135
192,2016-11-07 07:07:35,2016-11-07 07:44:08,5342095.96494966,694083.81765215,5341375.88430704,692042.760603693
193,2016-11-07 07:07:47,2016-11-07 07:14:11,5335547.35368058,694929.420789972,5336359.60645932,694664.813773161
194,2016-11-07 07:08:02,2016-11-07 07:32:05,5334243.97970445,685244.561796812,5332513.57904766,689688.534427456
195,2016-11-07 07:08:50,2016-11-07 08:14:53,5332557.01756578,684733.117848027,5359538.09048948,706714.06605569
196,2016-11-07 07:08:55,2016-11-07 07:14:52,5333571.07294262,689987.484009259,5334966.8906732,690358.076772776
197,2016-11-07 07:09:05,2016-11-07 07:18:14,5335238.75049201,696600.676067694,5335397.4194363,700621.764674522
198,2016-11-07 07:09:05,2016-11-07 07:44:56,5341883.29132531,691568.223897345,5333672.00833019,690517.85865204
199,2016-11-07 07:09:23,2016-11-07 07:16:23,5333405.55719882,689856.436115613,5335175.28505013,690389.621758487
200,2016-11-07 07:09:47,2016-11-07 07:44:05,5333973.91377867,691235.321267995,5322401.48672598,693447.90741499
201,2016-11-07 07:09:59,2016-11-07 07:18:53,5334826.19087421,693745.021962277,5333279.42827555,692692.399349229
202,2016-11-07 07:10:08,2016-11-07 07:29:14,5335086.84920422,693928.612670651,5334768.13888401,692077.559273662
203,2016-11-07 07:10:56,2016-11-07 07:42:53,5336732.44535173,691711.382334884,5359516.67495992,706274.823110265
204,2016-11-07 07:11:02,2016-11-07 07:35:17,5336345.97492693,690524.380795981,5330667.80633915,682085.388594959
205,2016-11-07 07:11:38,2016-11-07 07:24:20,5331887.7403449,696263.768587635,5334410.92178321,693246.465124855
206,2016-11-07 07:11:44,2016-11-07 07:32:38,5334768.53692032,688084.616769846,5334985.38798261,690315.342381131
207,2016-11-07 07:12:26,2016-11-07 07:22:59,5336689.05084165,689514.064944981,5335151.64150968,690359.351007107
208,2016-11-07 07:14:07,2016-11-07 07:34:20,5331856.67527615,686032.14914744,5334982.13584645,690299.239432915
209,2016-11-07 07:14:20,2016-11-07 07:33:50,5334627.24002318,690409.078637694,5341335.70830989,692597.121405039
210,2016-11-07 07:14:45,2016-11-07 07:44:08,5337063.46123883,691727.087513627,5359507.96291367,706682.568943354
211,2016-11-07 07:14:50,2016-11-07 07:31:59,5338445.24177335,690646.704206025,5333840.45354389,695881.589332876
212,2016-11-07 07:15:35,2016-11-07 07:29:50,5332280.08803482,692135.027616767,5326760.47718487,695561.985276114
213,2016-11-07 07:16:14,2016-11-07 07:28:35,5334119.71348258,691317.275050532,5334943.78626568,690343.998063751
214,2016-11-07 07:16:47,2016-11-07 07:50:20,5334007.01362949,691656.239188501,5359505.0849617,706678.146738618
215,2016-11-07 07:17:35,2016-11-07 07:33:23,5330352.70347221,688547.892068246,5334973.42599613,690336.799840652
216,2016-11-07 07:17:41,2016-11-07 07:33:41,5336099.40431441,689398.346820512,5335155.83625788,690349.363760502
217,2016-11-07 07:18:10,2016-11-07 07:19:49,5336344.19611901,702970.270256306,5335826.55528253,702494.555098109
218,2016-11-07 07:19:02,2016-11-07 07:58:14,5332013.53926369,695653.515799605,5359329.56723447,706757.576502988
219,2016-11-07 07:19:17,2016-11-07 07:58:02,5334175.92097531,700855.875264512,5359494.86284051,706695.872564796
220,2016-11-07 07:19:20,2016-11-07 07:23:05,5335984.74947673,689817.952336205,5335163.43942205,690360.170306834
221,2016-11-07 07:19:20,2016-11-07 07:24:08,5339534.75627573,692704.966454937,5338350.15809277,693099.72088704
222,2016-11-07 07:19:20,2016-11-07 08:18:32,5335724.45534836,683988.013317478,5359108.76086235,706339.147108454
223,2016-11-07 07:19:32,2016-11-07 07:26:32,5337863.71413178,685996.910241659,5336913.71616276,687679.208069244
224,2016-11-07 07:19:59,2016-11-07 08:07:02,5339309.24950542,683831.758662198,5359506.62492641,706670.696549405
225,2016-11-07 07:20:05,2016-11-07 07:42:23,5338814.60593435,696127.934055305,5338082.15701151,691701.997982121
226,2016-11-07 07:20:26,2016-11-07 07:29:47,5333496.95539509,691782.592765985,5334891.49678542,691598.12214479
227,2016-11-07 07:20:29,2016-11-07 07:37:14,5336560.79477442,690341.067597977,5333878.40064733,692410.36593019
228,2016-11-07 07:21:08,2016-11-07 07:32:59,5333383.15521303,685446.248583752,5329810.48597655,686031.611711206
229,2016-11-07 07:21:17,2016-11-07 07:34:23,5337644.98808195,690705.664199373,5335155.62974013,690343.159063968
230,2016-11-07 07:21:32,2016-11-07 07:37:34,5334528.360255,690349.035590236,5334373.6858325,692087.169006403
231,2016-11-07 07:21:35,2016-11-07 07:36:23,5334853.78412233,686374.082036322,5335741.85599869,683091.661231099
232,2016-11-07 07:21:59,2016-11-07 07:43:59,5334654.05918254,690153.792454288,5338981.2631587,688573.727098182
233,2016-11-07 07:23:26,2016-11-07 07:45:23,5336562.39984848,688366.856297458,5334710.94242355,694058.031495606
234,2016-11-07 07:23:47,2016-11-07 07:49:17,5332580.98265001,688412.384156946,5329845.37848619,697066.890179278
235,2016-11-07 07:23:47,2016-11-07 07:41:35,5340124.5128675,692874.740425865,5335149.95858647,690363.194571429
236,2016-11-07 07:24:13,2016-11-07 07:30:38,5334929.72727969,691928.196442496,5334463.44320601,692117.64181045
237,2016-11-07 07:24:32,2016-11-07 07:43:11,5332912.26834209,697906.305671031,5330958.23943087,697540.354758719
238,2016-11-07 07:24:59,2016-11-07 07:57:31,5335076.26118269,687778.015698196,5331977.60577957,686465.363342206
239,2016-11-07 07:25:26,2016-11-07 07:44:56,5337897.22682517,690829.89909168,5339252.25560482,691033.98774986
